,Unnamed: 0,Datetime,Open,High,Low,Close,Volume,ScripName,ScripCode,n_high,n_low,K,D,overbought_K,overbought_D,oversold_K,oversold_D,overbought,oversold,signal,signal_sanitized
289,289,2023-03-01T00:00:00,2828.0,2853.3,2816.05,2840.9,816598,ASIANPAINT,236,2853.3,2700.1,91.90600522193208,69.80584198641985,1,0,0,0,0,0,0.0,1
290,290,2023-03-02T00:00:00,2831.0,2849.0,2811.0,2833.9,604523,ASIANPAINT,236,2853.3,2700.1,87.33681462140989,87.98987126224198,1,1,0,0,1,0,-0.0,1
291,291,2023-03-03T00:00:00,2837.05,2852.0,2810.65,2828.85,679295,ASIANPAINT,236,2853.3,2700.1,84.0404699738902,87.76109660574406,1,1,0,0,1,0,-0.0,1
292,292,2023-03-06T00:00:00,2843.0,2884.0,2830.25,2864.55,1050267,ASIANPAINT,236,2884.0,2700.1,89.4235997824906,86.93362812593024,1,1,0,0,1,0,0.0,1
293,293,2023-03-08T00:00:00,2870.0,2870.0,2827.0,2859.55,580250,ASIANPAINT,236,2884.0,2700.1,86.704730831974,86.72293352945161,1,1,0,0,1,0,-0.0,1
294,294,2023-03-09T00:00:00,2862.0,2872.45,2836.85,2853.55,774224,ASIANPAINT,236,2884.0,2700.1,83.44208809135411,86.52347290193957,1,1,0,0,1,0,-0.0,1
295,295,2023-03-10T00:00:00,2844.0,2844.0,2807.0,2830.2,489978,ASIANPAINT,236,2884.0,2700.1,70.74497009244146,80.29726300525653,0,1,0,0,0,0,-0.0,1
296,296,2023-03-13T00:00:00,2823.5,2849.45,2772.2,2784.2,813217,ASIANPAINT,236,2884.0,2700.1,45.73137574768889,66.63947797716149,0,0,0,0,0,0,-0.0,1
297,297,2023-03-14T00:00:00,2782.95,2786.95,2740.05,2745.6,1060450,ASIANPAINT,236,2884.0,2700.1,24.74170744970091,47.07268442994376,0,0,0,0,0,0,-0.0,1
298,298,2023-03-15T00:00:00,2772.2,2866.35,2765.2,2827.4,2170346,ASIANPAINT,236,2884.0,2700.1,69.22240348015232,46.56516222584738,0,0,0,0,0,0,0.0,1
299,299,2023-03-16T00:00:00,2850.0,2900.0,2828.7,2893.25,1755487,ASIANPAINT,236,2900.0,2710.0,96.44736842105263,63.47049311696863,1,0,0,0,0,0,0.0,1
300,300,2023-03-17T00:00:00,2923.95,2923.95,2855.05,2862.65,1848073,ASIANPAINT,236,2923.95,2725.05,69.18049270990456,78.28342153703652,0,0,0,0,0,0,-0.0,1
301,301,2023-03-20T00:00:00,2915.0,2915.0,2831.05,2855.15,1074367,ASIANPAINT,236,2923.95,2727.45,64.9872773536897,76.87171282821565,0,0,0,0,0,0,-0.0,1
302,302,2023-03-21T00:00:00,2858.15,2887.0,2835.0,2839.1,691891,ASIANPAINT,236,2923.95,2740.05,53.86079390973351,62.676187991109266,0,0,0,0,0,0,-0.0,1
303,303,2023-03-22T00:00:00,2825.0,2853.15,2814.85,2839.85,731807,ASIANPAINT,236,2923.95,2740.05,54.268624252311,57.70556517191142,0,0,0,0,0,0,-0.0,1
304,304,2023-03-23T00:00:00,2817.1,2823.0,2767.75,2797.8,1016581,ASIANPAINT,236,2923.95,2740.05,31.40293637846662,46.510784846837055,0,0,0,0,0,0,-0.0,1
305,305,2023-03-24T00:00:00,2797.8,2815.65,2772.85,2798.5,784111,ASIANPAINT,236,2923.95,2740.05,31.783578031538845,39.15171288743883,0,0,0,0,0,0,-0.0,1
306,306,2023-03-27T00:00:00,2798.5,2820.0,2786.5,2803.75,791560,ASIANPAINT,236,2923.95,2740.05,34.638390429581264,32.608301613195586,0,0,0,0,0,0,0.0,1
307,307,2023-03-28T00:00:00,2791.0,2810.6,2765.0,2784.45,558581,ASIANPAINT,236,2923.95,2740.05,24.143556280587127,30.188508247235756,0,0,0,0,0,0,-0.0,1
308,308,2023-03-29T00:00:00,2784.45,2793.75,2755.0,2770.5,1087648,ASIANPAINT,236,2923.95,2740.05,16.557911908645938,25.113286206271454,0,0,1,0,0,0,-0.0,1
309,309,2023-03-31T00:00:00,2756.05,2775.0,2747.5,2761.65,1967803,ASIANPAINT,236,2923.95,2740.05,11.745513866231622,17.48232735182157,0,0,1,1,0,1,-5.736813485589948,0
310,310,2023-04-03T00:00:00,2746.95,2781.65,2708.65,2777.0,1035295,ASIANPAINT,236,2923.95,2708.65,31.746400371574545,20.016608715484043,0,0,0,0,0,0,0.0,1
311,311,2023-04-05T00:00:00,2760.0,2811.55,2752.25,2808.5,668643,ASIANPAINT,236,2923.95,2708.65,46.37714816535069,29.95635413438563,0,0,0,0,0,0,0.0,1
312,312,2023-04-06T00:00:00,2807.45,2825.0,2786.8,2809.85,627554,ASIANPAINT,236,2923.95,2708.65,47.00418021365534,41.7092429168602,0,0,0,0,0,0,0.0,1
313,313,2023-04-10T00:00:00,2810.0,2810.0,2755.1,2776.35,1215461,ASIANPAINT,236,2923.95,2708.65,31.44449605202039,41.60860814367548,0,0,0,0,0,0,-0.0,1
314,314,2023-04-11T00:00:00,2790.0,2790.0,2750.05,2753.8,1246379,ASIANPAINT,236,2915.0,2708.65,21.880300460382898,33.44299224201955,0,0,0,0,0,0,-0.0,1
315,315,2023-04-12T00:00:00,2755.55,2806.2,2751.0,2786.75,2235399,ASIANPAINT,236,2887.0,2708.65,43.79029997196521,32.371698828122845,0,0,0,0,0,0,0.0,1
316,316,2023-04-13T00:00:00,2786.7,2813.3,2782.0,2809.75,602597,ASIANPAINT,236,2853.15,2708.65,69.96539792387537,45.21199945207451,0,0,0,0,0,0,0.0,1
317,317,2023-04-17T00:00:00,2825.0,2845.6,2806.0,2843.1,754555,ASIANPAINT,236,2845.6,2708.65,98.1745162468054,70.64340471421535,1,0,0,0,0,0,0.0,1
318,318,2023-04-18T00:00:00,2848.0,2858.45,2830.1,2854.6,717724,ASIANPAINT,236,2858.45,2708.65,97.42990654205613,88.52327357091231,1,1,0,0,1,0,0.0,1
319,319,2023-04-19T00:00:00,2836.35,2852.7,2800.65,2809.7,799624,ASIANPAINT,236,2858.45,2708.65,67.45660881174894,87.68701053353682,0,1,0,0,0,0,-0.0,1
320,320,2023-04-20T00:00:00,2820.0,2851.0,2813.15,2843.85,761101,ASIANPAINT,236,2858.45,2708.65,90.25367156208281,85.04672897196264,1,1,0,0,1,0,0.0,1
321,321,2023-04-21T00:00:00,2847.1,2887.0,2847.1,2882.1,894930,ASIANPAINT,236,2887.0,2708.65,97.25259321558728,84.98762452980635,1,1,0,0,1,0,0.0,1
322,322,2023-04-24T00:00:00,2882.1,2898.0,2852.0,2891.1,782967,ASIANPAINT,236,2898.0,2708.65,96.35595458146285,94.62073978637767,1,1,0,0,1,0,0.0,1
323,323,2023-04-25T00:00:00,2891.05,2901.75,2864.15,2898.0,636120,ASIANPAINT,236,2901.75,2708.65,98.05800103573279,97.22218294426098,1,1,0,0,1,0,0.0,1
324,324,2023-04-26T00:00:00,2896.95,2916.45,2888.05,2910.0,569221,ASIANPAINT,236,2916.45,2750.05,96.12379807692318,96.84591789803962,1,1,0,0,1,0,-0.0,1
325,325,2023-04-27T00:00:00,2915.5,2920.0,2893.85,2899.95,599461,ASIANPAINT,236,2920.0,2750.05,88.20241247425702,94.12807052897101,1,1,0,0,1,0,-0.0,1
326,326,2023-04-28T00:00:00,2919.95,2919.95,2846.6,2902.35,1080665,ASIANPAINT,236,2920.0,2750.05,89.61459252721382,91.31360102613134,1,1,0,0,1,0,-0.0,1
327,327,2023-05-02T00:00:00,2910.95,2933.7,2893.0,2899.55,663800,ASIANPAINT,236,2933.7,2750.05,81.40484617478916,86.40728372542002,1,1,0,0,1,0,-0.0,1
328,328,2023-05-03T00:00:00,2918.0,2962.4,2897.0,2929.7,1237193,ASIANPAINT,236,2962.4,2751.0,84.5316934720907,85.1837107246979,1,1,0,0,1,0,-0.0,1
329,329,2023-05-04T00:00:00,2948.0,2986.15,2922.15,2982.85,1008540,ASIANPAINT,236,2986.15,2782.0,98.38354151359286,88.10669372015758,1,1,0,0,1,0,0.0,1
330,330,2023-05-05T00:00:00,2971.0,3025.0,2951.05,3012.95,1326561,ASIANPAINT,236,3025.0,2800.65,94.62892801426334,92.51472099998232,1,1,0,0,1,0,0.0,1
331,331,2023-05-08T00:00:00,3015.0,3035.7,2993.0,3019.45,941879,ASIANPAINT,236,3035.7,2800.65,93.0865773239736,95.36634895060995,1,1,0,0,1,0,-0.0,1
332,332,2023-05-09T00:00:00,3016.05,3074.8,3010.75,3034.8,1025850,ASIANPAINT,236,3074.8,2800.65,85.40944738281962,91.04165090701888,1,1,0,0,1,0,-0.0,1
333,333,2023-05-10T00:00:00,3042.95,3057.0,3018.9,3041.4,751851,ASIANPAINT,236,3074.8,2813.15,87.23485572329444,88.57696014336256,1,1,0,0,1,0,-0.0,1
334,334,2023-05-11T00:00:00,3052.05,3156.15,3031.5,3139.75,3229605,ASIANPAINT,236,3156.15,2846.6,94.70198675496685,89.11542995369365,1,1,0,0,1,0,0.0,1
335,335,2023-05-12T00:00:00,3139.0,3179.75,3086.0,3131.1,1998170,ASIANPAINT,236,3179.75,2846.6,85.3969683325829,89.11127027028141,1,1,0,0,1,0,-0.0,1
336,336,2023-05-15T00:00:00,3134.2,3168.0,3121.05,3132.0,810281,ASIANPAINT,236,3179.75,2846.6,85.66711691430287,88.58869066728421,1,1,0,0,1,0,-0.0,1
337,337,2023-05-16T00:00:00,3132.0,3165.7,3122.35,3138.1,822404,ASIANPAINT,236,3179.75,2846.6,87.49812396818248,86.18740307168942,1,1,0,0,1,0,0.0,1
338,338,2023-05-17T00:00:00,3136.0,3147.95,3075.55,3092.45,835371,ASIANPAINT,236,3179.75,2846.6,73.7955875731652,82.32027615188353,0,1,0,0,0,0,-0.0,1
339,339,2023-05-18T00:00:00,3105.65,3125.0,3093.25,3109.05,498067,ASIANPAINT,236,3179.75,2846.6,78.77832808044431,80.02401320726399,0,1,0,0,0,0,-0.0,1
340,340,2023-05-19T00:00:00,3124.0,3127.95,3068.05,3084.45,633262,ASIANPAINT,236,3179.75,2893.0,66.76547515257187,73.11313026872712,0,0,0,0,0,0,-0.0,1
341,341,2023-05-22T00:00:00,3070.0,3105.6,3046.0,3084.9,659425,ASIANPAINT,236,3179.75,2897.0,66.45446507515476,70.66608943605699,0,0,0,0,0,0,-0.0,1
342,342,2023-05-23T00:00:00,3087.0,3127.95,3085.0,3120.6,581204,ASIANPAINT,236,3179.75,2922.15,77.03804347826083,70.08599456866249,0,0,0,0,0,0,0.0,1
343,343,2023-05-24T00:00:00,3115.0,3133.15,3098.0,3101.5,439465,ASIANPAINT,236,3179.75,2951.05,65.78487101005682,69.75912652115748,0,0,0,0,0,0,-0.0,1
344,344,2023-05-25T00:00:00,3101.5,3129.0,3086.0,3123.55,500313,ASIANPAINT,236,3179.75,2993.0,69.90629183400277,70.90973544077349,0,0,0,0,0,0,-0.0,1
345,345,2023-05-26T00:00:00,3123.0,3136.95,3111.75,3128.4,568249,ASIANPAINT,236,3179.75,3010.75,69.61538461538467,68.43551581981477,0,0,0,0,0,0,0.0,1
346,346,2023-05-29T00:00:00,3147.2,3155.0,3116.05,3137.4,535712,ASIANPAINT,236,3179.75,3018.9,73.67112216350641,71.06426620429797,0,0,0,0,0,0,0.0,1
347,347,2023-05-30T00:00:00,3146.9,3155.0,3127.55,3144.4,506026,ASIANPAINT,236,3179.75,3031.5,76.15514333895453,73.14721670594855,0,0,0,0,0,0,0.0,1
348,348,2023-05-31T00:00:00,3151.95,3219.35,3136.45,3192.95,2349066,ASIANPAINT,236,3219.35,3046.0,84.77069512546865,78.19898687597653,1,0,0,0,0,0,0.0,1
349,349,2023-06-01T00:00:00,3235.35,3249.9,3207.0,3240.7,1104861,ASIANPAINT,236,3249.9,3046.0,95.48798430603223,85.47127425681849,1,1,0,0,1,0,0.0,1
350,350,2023-06-02T00:00:00,3239.4,3249.95,3219.0,3237.25,781973,ASIANPAINT,236,3249.95,3046.0,93.77298357440557,91.34388766863549,1,1,0,0,1,0,0.0,1
351,351,2023-06-05T00:00:00,3239.95,3239.95,3195.0,3199.75,492565,ASIANPAINT,236,3249.95,3046.0,75.38612405001233,88.21569731015005,0,1,0,0,0,0,-0.0,1
352,352,2023-06-06T00:00:00,3207.75,3238.9,3195.0,3212.75,577698,ASIANPAINT,236,3249.95,3046.0,81.76023535180198,83.63978099207331,1,1,0,0,1,0,-0.0,1
353,353,2023-06-07T00:00:00,3217.0,3229.25,3206.25,3224.8,470038,ASIANPAINT,236,3249.95,3046.0,87.6685462123071,81.60496853804048,1,1,0,0,1,0,0.0,1
354,354,2023-06-08T00:00:00,3220.0,3247.0,3193.0,3212.25,561161,ASIANPAINT,236,3249.95,3046.0,81.51507722481007,83.64795292963971,1,1,0,0,1,0,-0.0,1
355,355,2023-06-09T00:00:00,3209.8,3238.9,3168.55,3180.55,1239045,ASIANPAINT,236,3249.95,3085.0,57.92664443770857,75.70342262494192,0,0,0,0,0,0,-0.0,1
356,356,2023-06-12T00:00:00,3185.2,3202.35,3151.15,3194.75,1029156,ASIANPAINT,236,3249.95,3086.0,66.33119853613914,68.5909733995526,0,0,0,0,0,0,-0.0,1
357,357,2023-06-13T00:00:00,3210.0,3272.0,3205.15,3262.85,1598821,ASIANPAINT,236,3272.0,3086.0,95.08064516129028,73.11282937837933,1,0,0,0,0,0,0.0,1
358,358,2023-06-14T00:00:00,3265.0,3289.9,3253.0,3270.2,741615,ASIANPAINT,236,3289.9,3111.75,88.94190289082219,83.45124886275055,1,1,0,0,1,0,0.0,1
359,359,2023-06-15T00:00:00,3276.0,3304.0,3273.35,3294.35,806994,ASIANPAINT,236,3304.0,3116.05,94.86565575951045,92.96273460387431,1,1,0,0,1,0,0.0,1
360,360,2023-06-16T00:00:00,3291.75,3322.0,3286.55,3316.85,984671,ASIANPAINT,236,3322.0,3127.55,97.35150424273586,93.71968763102284,1,1,0,0,1,0,0.0,1
361,361,2023-06-19T00:00:00,3318.85,3344.95,3303.25,3309.7,516915,ASIANPAINT,236,3344.95,3136.45,83.09352517985612,91.77022839403416,1,1,0,0,1,0,-0.0,1
362,362,2023-06-20T00:00:00,3315.0,3326.85,3277.1,3318.7,866290,ASIANPAINT,236,3344.95,3151.15,86.45510835913309,88.96671259390837,1,1,0,0,1,0,-0.0,1
363,363,2023-06-21T00:00:00,3318.7,3333.0,3300.0,3316.1,742456,ASIANPAINT,236,3344.95,3151.15,85.1135190918473,84.88738421027884,1,1,0,0,1,0,0.0,1
364,364,2023-06-22T00:00:00,3325.0,3326.85,3242.45,3248.05,871640,ASIANPAINT,236,3344.95,3151.15,50.00000000000012,73.85620915032683,0,0,0,0,0,0,-0.0,1
365,365,2023-06-23T00:00:00,3265.0,3304.15,3253.05,3297.7,1260659,ASIANPAINT,236,3344.95,3151.15,75.6191950464396,70.24423804609567,0,0,0,0,0,0,0.0,1
366,366,2023-06-26T00:00:00,3295.0,3315.35,3271.4,3308.15,592801,ASIANPAINT,236,3344.95,3151.15,81.01135190918484,68.8768489852082,1,0,0,0,0,0,0.0,1
367,367,2023-06-27T00:00:00,3275.0,3344.5,3273.35,3326.0,914141,ASIANPAINT,236,3344.95,3151.15,90.22187822497429,82.28414172686625,1,1,0,0,1,0,0.0,1
368,368,2023-06-28T00:00:00,3331.0,3355.25,3323.5,3348.25,713110,ASIANPAINT,236,3355.25,3151.15,96.57030867221951,89.26784626879288,1,1,0,0,1,0,0.0,1
369,369,2023-06-30T00:00:00,3353.0,3449.6,3343.75,3362.05,1436363,ASIANPAINT,236,3449.6,3151.15,70.66510303233379,85.81909664317588,0,1,0,0,0,0,-0.0,1
370,370,2023-07-03T00:00:00,3365.0,3379.95,3337.2,3358.7,474224,ASIANPAINT,236,3449.6,3205.15,62.814481489057,76.68329773120344,0,0,0,0,0,0,-0.0,1
371,371,2023-07-04T00:00:00,3358.7,3387.0,3331.0,3347.7,473663,ASIANPAINT,236,3449.6,3242.45,50.80859280714456,61.42939244284512,0,0,0,0,0,0,-0.0,1
372,372,2023-07-05T00:00:00,3351.35,3400.0,3340.75,3374.4,632406,ASIANPAINT,236,3449.6,3242.45,63.697803524016514,59.10695927340603,0,0,0,0,0,0,0.0,1
373,373,2023-07-06T00:00:00,3410.0,3410.0,3367.8,3399.4,693995,ASIANPAINT,236,3449.6,3242.45,75.7663528843834,63.424249738514824,0,0,0,0,0,0,0.0,1
374,374,2023-07-07T00:00:00,3385.0,3414.0,3337.15,3343.7,620761,ASIANPAINT,236,3449.6,3242.45,48.87762490948586,62.7805937726286,0,0,0,0,0,0,-0.0,1
375,375,2023-07-10T00:00:00,3345.0,3372.05,3293.95,3343.15,548838,ASIANPAINT,236,3449.6,3242.45,48.61211682355792,57.75203153914239,0,0,0,0,0,0,-0.0,1
376,376,2023-07-11T00:00:00,3349.95,3399.95,3345.0,3392.55,772158,ASIANPAINT,236,3449.6,3242.45,72.45957035964291,56.64977069756224,0,0,0,0,0,0,0.0,1
377,377,2023-07-12T00:00:00,3408.0,3414.4,3362.25,3406.75,1025127,ASIANPAINT,236,3449.6,3242.45,79.31450639633121,66.79539785984402,0,0,0,0,0,0,0.0,1
378,378,2023-07-13T00:00:00,3425.0,3425.0,3384.35,3398.55,750126,ASIANPAINT,236,3449.6,3253.05,74.0269651488172,75.26701396826378,0,0,0,0,0,0,-0.0,1
379,379,2023-07-14T00:00:00,3398.55,3439.0,3387.0,3429.75,832843,ASIANPAINT,236,3449.6,3271.4,88.86083052749723,80.73410069088189,1,1,0,0,1,0,0.0,1
380,380,2023-07-17T00:00:00,3429.75,3473.0,3425.0,3460.4,817694,ASIANPAINT,236,3473.0,3273.35,93.6889556724268,85.52558378291376,1,1,0,0,1,0,0.0,1
381,381,2023-07-18T00:00:00,3460.0,3523.0,3455.6,3513.45,962485,ASIANPAINT,236,3523.0,3293.95,95.83060467146903,92.7934636237977,1,1,0,0,1,0,0.0,1
382,382,2023-07-19T00:00:00,3520.0,3530.0,3482.5,3514.65,620289,ASIANPAINT,236,3530.0,3293.95,93.49714043634829,94.33890026008139,1,1,0,0,1,0,-0.0,1
383,383,2023-07-20T00:00:00,3510.05,3535.0,3494.95,3526.0,589848,ASIANPAINT,236,3535.0,3293.95,96.26633478531426,95.19802663104387,1,1,0,0,1,0,0.0,1
384,384,2023-07-21T00:00:00,3535.95,3537.95,3505.0,3517.7,857975,ASIANPAINT,236,3537.95,3293.95,91.70081967213115,93.82143163126459,1,1,0,0,1,0,-0.0,1
385,385,2023-07-24T00:00:00,3506.0,3568.0,3498.5,3543.7,680246,ASIANPAINT,236,3568.0,3293.95,91.13300492610831,93.03338646118459,1,1,0,0,1,0,-0.0,1
386,386,2023-07-25T00:00:00,3547.9,3547.9,3350.0,3400.4,2555630,ASIANPAINT,236,3568.0,3293.95,38.84327677431133,73.89236712418361,0,0,0,0,0,0,-0.0,1
387,387,2023-07-26T00:00:00,3399.85,3413.0,3365.0,3373.0,959076,ASIANPAINT,236,3568.0,3293.95,28.84510125889441,52.94046098643803,0,0,0,0,0,0,-0.0,1
388,388,2023-07-27T00:00:00,3390.0,3414.0,3351.0,3369.4,874078,ASIANPAINT,236,3568.0,3293.95,27.531472359058647,31.739950130754806,0,0,0,0,0,0,-0.0,1
389,389,2023-07-28T00:00:00,3375.0,3399.0,3364.5,3390.7,553750,ASIANPAINT,236,3568.0,3345.0,20.493273542600814,25.6232823868513,0,0,0,0,0,0,-0.0,1
390,390,2023-07-31T00:00:00,3323.2,3388.0,3323.15,3377.35,933890,ASIANPAINT,236,3568.0,3323.15,22.13600163365319,23.386915845104227,0,0,0,0,0,0,-0.0,1
391,391,2023-08-01T00:00:00,3372.0,3385.0,3338.0,3342.95,698667,ASIANPAINT,236,3568.0,3323.15,8.086583622625989,16.90528626629334,0,0,1,1,0,1,-8.818702643667352,0
392,392,2023-08-02T00:00:00,3341.2,3371.95,3330.65,3362.9,857218,ASIANPAINT,236,3568.0,3323.15,16.234429242393308,15.485671499557506,0,0,1,1,0,1,0.7487577428358012,1
393,393,2023-08-03T00:00:00,3370.0,3379.95,3317.95,3336.35,711067,ASIANPAINT,236,3568.0,3317.95,7.358528294341163,10.559847053120164,0,0,1,1,0,1,-3.201318758779001,0
394,394,2023-08-04T00:00:00,3338.15,3373.3,3323.0,3339.65,519248,ASIANPAINT,236,3568.0,3317.95,8.678264347130677,10.757073961288393,0,0,1,1,0,1,-2.0788096141577164,0
395,395,2023-08-07T00:00:00,3316.05,3350.0,3316.0,3343.0,360358,ASIANPAINT,236,3568.0,3316.0,10.714285714285714,8.917026118585861,0,0,1,1,0,1,1.7972595956998525,1
396,396,2023-08-08T00:00:00,3343.0,3359.95,3332.65,3348.05,500258,ASIANPAINT,236,3568.0,3316.0,12.718253968254041,10.703601343223488,0,0,1,1,0,1,2.0146526250305534,1
397,397,2023-08-09T00:00:00,3332.55,3356.95,3303.0,3331.0,643222,ASIANPAINT,236,3568.0,3303.0,10.566037735849056,11.332859139462945,0,0,1,1,0,1,-0.7668214036138892,0
398,398,2023-08-10T00:00:00,3310.0,3320.0,3230.0,3237.9,1253219,ASIANPAINT,236,3568.0,3230.0,2.3372781065089026,8.54052327020401,0,0,1,1,0,1,-6.203245163695108,0
399,399,2023-08-11T00:00:00,3237.9,3248.95,3180.0,3185.35,919023,ASIANPAINT,236,3547.9,3180.0,1.4541995107365882,4.785838451031525,0,0,1,1,0,1,-3.331638940294937,0
400,400,2023-08-14T00:00:00,3185.35,3209.9,3152.25,3202.6,815534,ASIANPAINT,236,3414.0,3152.25,19.235912129894903,7.675796582380141,0,0,1,1,0,1,11.560115547514762,1
401,401,2023-08-16T00:00:00,3194.9,3208.85,3176.9,3194.05,597686,ASIANPAINT,236,3414.0,3152.25,15.969436485195867,12.219849375275794,0,0,1,1,0,1,3.749587109920073,1
402,402,2023-08-17T00:00:00,3223.9,3224.0,3162.0,3183.25,873392,ASIANPAINT,236,3399.0,3152.25,12.563323201621074,15.922890605570624,0,0,1,1,0,1,-3.3595674039495496,0
403,403,2023-08-18T00:00:00,3174.9,3185.5,3155.0,3163.55,592652,ASIANPAINT,236,3388.0,3152.25,4.7932131495228765,11.108657612113282,0,0,1,1,0,1,-6.315444462590405,0
404,404,2023-08-21T00:00:00,3159.9,3187.5,3152.15,3182.3,353330,ASIANPAINT,236,3385.0,3152.15,12.948249946317416,10.101595432487132,0,0,1,1,0,1,2.846654513830284,1
405,405,2023-08-22T00:00:00,3198.6,3198.6,3171.0,3179.7,377068,ASIANPAINT,236,3379.95,3152.15,12.093942054433608,9.94513505009131,0,0,1,1,0,1,2.1488070043422987,1
406,406,2023-08-23T00:00:00,3186.0,3196.0,3165.25,3168.8,370811,ASIANPAINT,236,3379.95,3152.15,7.309043020193201,10.783745006981418,0,0,1,1,0,1,-3.474701986788217,0
407,407,2023-08-24T00:00:00,3185.0,3232.9,3170.9,3225.6,1167742,ASIANPAINT,236,3373.3,3152.15,33.2127515261134,17.53857886691341,0,0,0,1,0,0,0.0,1
408,408,2023-08-25T00:00:00,3224.9,3265.0,3216.2,3259.3,1363431,ASIANPAINT,236,3359.95,3152.15,51.564003849855744,30.695266132054126,0,0,0,0,0,0,0.0,1
409,409,2023-08-28T00:00:00,3264.95,3272.0,3231.05,3259.7,707315,ASIANPAINT,236,3359.95,3152.15,51.75649663137626,45.51108400244848,0,0,0,0,0,0,0.0,1
410,410,2023-08-29T00:00:00,3261.0,3289.0,3255.05,3285.7,533163,ASIANPAINT,236,3356.95,3152.15,65.20996093749996,56.17682047291066,0,0,0,0,0,0,0.0,1
411,411,2023-08-30T00:00:00,3301.3,3302.85,3276.4,3294.7,599080,ASIANPAINT,236,3320.0,3152.15,84.92701817098589,67.29782524662072,1,0,0,0,0,0,0.0,1
412,412,2023-08-31T00:00:00,3300.05,3302.0,3220.0,3256.1,1601967,ASIANPAINT,236,3302.85,3152.15,68.97810218978098,73.03836043275562,0,0,0,0,0,0,-0.0,1
413,413,2023-09-01T00:00:00,3241.1,3264.2,3217.1,3259.55,650131,ASIANPAINT,236,3302.85,3152.15,71.26741871267433,75.05751302448041,0,0,0,0,0,0,-0.0,1
414,414,2023-09-04T00:00:00,3259.55,3266.25,3216.1,3235.55,696213,ASIANPAINT,236,3302.85,3152.15,55.341738553417514,65.19575315195762,0,0,0,0,0,0,-0.0,1
415,415,2023-09-05T00:00:00,3245.0,3248.85,3220.0,3223.3,597022,ASIANPAINT,236,3302.85,3152.15,47.213005972130176,57.94072107940735,0,0,0,0,0,0,-0.0,1
416,416,2023-09-06T00:00:00,3209.0,3230.0,3195.0,3225.3,754106,ASIANPAINT,236,3302.85,3152.15,48.54014598540158,50.36496350364977,0,0,0,0,0,0,-0.0,1
417,417,2023-09-07T00:00:00,3225.3,3253.75,3201.25,3246.35,923108,ASIANPAINT,236,3302.85,3152.15,62.508294625082904,52.75381552753823,0,0,0,0,0,0,0.0,1
418,418,2023-09-08T00:00:00,3250.55,3263.05,3232.0,3238.05,395918,ASIANPAINT,236,3302.85,3165.25,52.90697674418622,54.65180578489025,0,0,0,0,0,0,-0.0,1
419,419,2023-09-11T00:00:00,3242.0,3265.0,3242.0,3259.4,359345,ASIANPAINT,236,3302.85,3165.25,68.42296511627919,61.27941216184945,0,0,0,0,0,0,0.0,1
420,420,2023-09-12T00:00:00,3260.0,3279.8,3243.0,3256.85,554905,ASIANPAINT,236,3302.85,3170.9,65.13830996589613,62.156083942120524,0,0,0,0,0,0,0.0,1
421,421,2023-09-13T00:00:00,3245.0,3284.65,3225.3,3277.75,880907,ASIANPAINT,236,3302.85,3195.0,76.72693555864633,70.09607021360723,0,0,0,0,0,0,0.0,1
422,422,2023-09-14T00:00:00,3282.0,3294.2,3223.25,3240.25,1102554,ASIANPAINT,236,3302.85,3195.0,41.95642095503017,61.27388882652422,0,0,0,0,0,0,-0.0,1
423,423,2023-09-15T00:00:00,3235.0,3240.0,3185.0,3196.65,1568607,ASIANPAINT,236,3302.85,3185.0,9.885447602885108,42.85626803885388,0,0,1,0,0,0,-0.0,1
424,424,2023-09-18T00:00:00,3200.0,3229.9,3190.0,3206.3,673602,ASIANPAINT,236,3302.85,3185.0,18.073822655918708,23.30523040461134,0,0,1,0,0,0,-0.0,1
425,425,2023-09-20T00:00:00,3206.3,3228.0,3195.0,3214.35,901084,ASIANPAINT,236,3302.0,3185.0,25.085470085470007,17.681580114757953,0,0,0,1,0,0,0.0,1
426,426,2023-09-21T00:00:00,3210.0,3261.2,3180.55,3244.2,845739,ASIANPAINT,236,3294.2,3180.55,56.00527936647588,33.054857369288214,0,0,0,0,0,0,0.0,1
427,427,2023-09-22T00:00:00,3234.95,3283.6,3221.15,3274.85,896521,ASIANPAINT,236,3294.2,3180.55,82.97404311482624,54.68826418892406,1,0,0,0,0,0,0.0,1
428,428,2023-09-25T00:00:00,3272.3,3334.8,3271.15,3323.25,1422084,ASIANPAINT,236,3334.8,3180.55,92.51215559157201,77.1638260242914,1,0,0,0,0,0,0.0,1
429,429,2023-09-26T00:00:00,3323.0,3324.9,3260.35,3292.8,834560,ASIANPAINT,236,3334.8,3180.55,72.77147487844408,82.75255786161414,0,1,0,0,0,0,-0.0,1
430,430,2023-09-27T00:00:00,3288.0,3309.0,3271.7,3301.8,516326,ASIANPAINT,236,3334.8,3180.55,78.6061588330632,81.29659643435978,0,1,0,0,0,0,-0.0,1
431,431,2023-09-28T00:00:00,3281.8,3289.0,3155.0,3170.35,2104381,ASIANPAINT,236,3334.8,3155.0,8.537263626251331,53.30496577925288,0,0,1,0,0,0,-0.0,1
432,432,2023-09-29T00:00:00,3195.0,3195.0,3134.0,3161.05,1550585,ASIANPAINT,236,3334.8,3134.0,13.471115537848684,33.538179332387756,0,0,1,0,0,0,-0.0,1
